ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount
530,20130418,20130430,20130425,14860,4.99
214,20130418,20130430,20130425,14860,34.99
487,20130418,20130430,20130425,13617,54.99
484,20130418,20130430,20130425,13617,7.95
540,20130418,20130430,20130425,16635,32.60
529,20130418,20130430,20130425,16635,3.99
480,20130418,20130430,20130425,16635,2.29
587,20130418,20130430,20130425,13779,769.49
536,20130418,20130430,20130425,13779,29.99
528,20130418,20130430,20130425,13779,4.99
485,20130418,20130430,20130425,13779,21.98
487,20130418,20130430,20130425,13779,54.99
539,20130418,20130430,20130425,29206,24.99
529,20130418,20130430,20130425,29206,3.99
483,20130418,20130430,20130425,29206,120.00
530,20130418,20130430,20130425,11519,4.99
480,20130418,20130430,20130425,11519,2.29
535,20130418,20130430,20130425,25356,24.99
480,20130418,20130430,20130425,25356,2.29
530,20130418,20130430,20130425,11500,4.99
529,20130418,20130430,20130425,25441,3.99
540,20130418,20130430,20130425,25441,32.60
222,20130418,20130430,20130425,25441,34.99
540,20130418,20130430,20130425,24398,32.60
480,20130418,20130430,20130425,24398,2.29
484,20130418,20130430,20130425,24398,7.95
536,20130418,20130430,20130425,12530,29.99
477,20130418,20130430,20130425,12530,4.99
217,20130418,20130430,20130425,12530,34.99
540,20130418,20130430,20130425,24435,32.60
529,20130418,20130430,20130425,24435,3.99
480,20130418,20130430,20130425,24435,2.29
484,20130418,20130430,20130425,24435,7.95
536,20130418,20130430,20130425,23300,29.99
528,20130418,20130430,20130425,23300,4.99
222,20130418,20130430,20130425,23300,34.99
471,20130418,20130430,20130425,23300,63.50
536,20130418,20130430,20130425,22108,29.99
477,20130418,20130430,20130425,22108,4.99
228,20130418,20130430,20130425,22108,49.99
476,20130418,20130430,20130425,14244,69.99
477,20130418,20130430,20130425,17605,4.99
222,20130418,20130430,20130425,17605,34.99
528,20130418,20130430,20130425,29176,4.99
480,20130418,20130430,20130425,29176,2.29
484,20130418,20130430,20130425,29176,7.95
528,20130418,20130430,20130425,15935,4.99
480,20130418,20130430,20130425,15935,2.29
528,20130418,20130430,20130425,21690,4.99
217,20130418,20130430,20130425,21690,34.99
489,20130418,20130430,20130425,21690,53.99
485,20130418,20130430,20130425,14135,21.98
478,20130418,20130430,20130425,14135,9.99
487,20130418,20130430,20130425,14135,54.99
485,20130418,20130430,20130425,16036,21.98
540,20130418,20130430,20130425,15092,32.60
529,20130418,20130430,20130425,15092,3.99
535,20130418,20130430,20130425,17936,24.99
528,20130418,20130430,20130425,17936,4.99
217,20130418,20130430,20130425,17936,34.99
536,20130418,20130430,20130425,17997,29.99
528,20130418,20130430,20130425,17997,4.99
214,20130418,20130430,20130425,17997,34.99
539,20130418,20130430,20130425,13809,24.99
529,20130418,20130430,20130425,13809,3.99
217,20130418,20130430,20130425,13809,34.99
228,20130418,20130430,20130425,13809,49.99
529,20130418,20130430,20130425,17820,3.99
529,20130418,20130430,20130425,22710,3.99
529,20130418,20130430,20130425,17821,3.99
480,20130418,20130430,20130425,17821,2.29
529,20130418,20130430,20130425,12489,3.99
217,20130418,20130430,20130425,12489,34.99
529,20130418,20130430,20130425,25768,3.99
538,20130418,20130430,20130425,25768,21.49
231,20130418,20130430,20130425,25768,49.99
537,20130418,20130430,20130425,11311,35.00
528,20130418,20130430,20130425,11311,4.99
222,20130418,20130430,20130425,11311,34.99
537,20130418,20130430,20130425,12046,35.00
537,20130418,20130430,20130425,12194,35.00
528,20130418,20130430,20130425,12194,4.99
214,20130418,20130430,20130425,12194,34.99
537,20130418,20130430,20130425,13350,35.00
528,20130418,20130430,20130425,13350,4.99
485,20130418,20130430,20130425,12953,21.98
217,20130418,20130430,20130425,12953,34.99
467,20130418,20130430,20130425,12953,24.49
478,20130418,20130430,20130425,13495,9.99
477,20130418,20130430,20130425,13495,4.99
380,20130418,20130430,20130425,16362,2443.35
540,20130418,20130430,20130425,16362,32.60
529,20130418,20130430,20130425,16362,3.99
480,20130418,20130430,20130425,16362,2.29
359,20130418,20130430,20130425,11629,2294.99
485,20130418,20130430,20130425,11629,21.98
214,20130418,20130430,20130425,11629,34.99
355,20130418,20130430,20130425,11135,2319.99
478,20130418,20130430,20130425,11135,9.99
477,20130418,20130430,20130425,11135,4.99
581,20130418,20130430,20130425,22966,1700.99
222,20130418,20130430,20130425,22966,34.99
378,20130418,20130430,20130425,19099,2443.35
225,20130418,20130430,20130425,19099,8.99
484,20130418,20130430,20130425,19099,7.95
604,20130418,20130430,20130425,22876,539.99
217,20130418,20130430,20130425,22876,34.99
386,20130418,20130430,20130425,23775,1120.49
214,20130418,20130430,20130425,23775,34.99
584,20130418,20130430,20130425,27967,539.99
479,20130418,20130430,20130425,27967,8.99
477,20130418,20130430,20130425,27967,4.99
586,20130418,20130430,20130425,28113,742.35
486,20130418,20130430,20130425,28113,159.00
386,20130419,20130501,20130426,23540,1120.49
488,20130419,20130501,20130426,23540,53.99
225,20130419,20130501,20130426,23540,8.99
539,20130419,20130501,20130426,14344,24.99
529,20130419,20130501,20130426,14344,3.99
222,20130419,20130501,20130426,14344,34.99
529,20130419,20130501,20130426,15147,3.99
481,20130419,20130501,20130426,15147,8.99
539,20130419,20130501,20130426,15147,24.99
539,20130419,20130501,20130426,15026,24.99
536,20130419,20130501,20130426,17291,29.99
480,20130419,20130501,20130426,17291,2.29
537,20130419,20130501,20130426,18896,35.00
528,20130419,20130501,20130426,18896,4.99
214,20130419,20130501,20130426,18896,34.99
528,20130419,20130501,20130426,12035,4.99
481,20130419,20130501,20130426,12035,8.99
477,20130419,20130501,20130426,19677,4.99
488,20130419,20130501,20130426,19677,53.99
478,20130419,20130501,20130426,15599,9.99
477,20130419,20130501,20130426,15599,4.99
217,20130419,20130501,20130426,15599,34.99
529,20130419,20130501,20130426,16178,3.99
540,20130419,20130501,20130426,16178,32.60
480,20130419,20130501,20130426,16178,2.29
484,20130419,20130501,20130426,11753,7.95
580,20130419,20130501,20130426,23920,1700.99
217,20130419,20130501,20130426,23920,34.99
593,20130419,20130501,20130426,17750,564.99
485,20130419,20130501,20130426,17750,21.98
483,20130419,20130501,20130426,17750,120.00
378,20130419,20130501,20130426,27943,2443.35
372,20130419,20130501,20130426,16416,2443.35
222,20130419,20130501,20130426,16416,34.99
234,20130419,20130501,20130426,16416,49.99
374,20130419,20130501,20130426,16412,2443.35
540,20130419,20130501,20130426,16412,32.60
480,20130419,20130501,20130426,16412,2.29
590,20130419,20130501,20130426,15657,769.49
536,20130419,20130501,20130426,15657,29.99
528,20130419,20130501,20130426,15657,4.99
217,20130419,20130501,20130426,15657,34.99
529,20130419,20130501,20130426,29107,3.99
486,20130419,20130501,20130426,29107,159.00
530,20130419,20130501,20130426,11091,4.99
217,20130419,20130501,20130426,11091,34.99
530,20130419,20130501,20130426,11078,4.99
541,20130419,20130501,20130426,11078,28.99
217,20130419,20130501,20130426,11078,34.99
535,20130419,20130501,20130426,11507,24.99
528,20130419,20130501,20130426,11507,4.99
214,20130419,20130501,20130426,11507,34.99
463,20130419,20130501,20130426,11507,24.49
536,20130419,20130501,20130426,22863,29.99
478,20130419,20130501,20130426,21261,9.99
477,20130419,20130501,20130426,21261,4.99
487,20130419,20130501,20130426,21261,54.99
475,20130419,20130501,20130426,20353,69.99
481,20130419,20130501,20130426,20353,8.99
474,20130419,20130501,20130426,20758,69.99
228,20130419,20130501,20130426,20758,49.99
225,20130419,20130501,20130426,20758,8.99
476,20130419,20130501,20130426,19019,69.99
482,20130419,20130501,20130426,19019,8.99
477,20130419,20130501,20130426,17694,4.99
477,20130419,20130501,20130426,12061,4.99
484,20130419,20130501,20130426,12061,7.95
528,20130419,20130501,20130426,14920,4.99
485,20130419,20130501,20130426,13900,21.98
536,20130419,20130501,20130426,17713,29.99
528,20130419,20130501,20130426,17713,4.99
214,20130419,20130501,20130426,17713,34.99
491,20130419,20130501,20130426,11478,53.99
541,20130419,20130501,20130426,13503,28.99
530,20130419,20130501,20130426,13503,4.99
480,20130419,20130501,20130426,13503,2.29
530,20130419,20130501,20130426,29442,4.99
541,20130419,20130501,20130426,29442,28.99
541,20130419,20130501,20130426,13507,28.99
528,20130419,20130501,20130426,11828,4.99
537,20130419,20130501,20130426,11828,35.00
485,20130419,20130501,20130426,16846,21.98
217,20130419,20130501,20130426,16846,34.99
485,20130419,20130501,20130426,15815,21.98
217,20130419,20130501,20130426,15815,34.99
478,20130419,20130501,20130426,13544,9.99
477,20130419,20130501,20130426,13544,4.99
465,20130419,20130501,20130426,13544,24.49
485,20130419,20130501,20130426,13309,21.98
580,20130419,20130501,20130426,20671,1700.99
222,20130419,20130501,20130426,20671,34.99
357,20130419,20130501,20130426,13173,2319.99
485,20130419,20130501,20130426,13173,21.98
463,20130419,20130501,20130426,13173,24.49
234,20130419,20130501,20130426,13173,49.99
357,20130419,20130501,20130426,12917,2319.99
604,20130419,20130501,20130426,28212,539.99
529,20130419,20130501,20130426,28212,3.99
538,20130419,20130501,20130426,28212,21.49
491,20130419,20130501,20130426,28212,53.99
225,20130419,20130501,20130426,28954,8.99
563,20130419,20130501,20130426,28954,2384.07
378,20130419,20130501,20130426,19558,2443.35
484,20130419,20130501,20130426,19558,7.95
359,20130419,20130501,20130426,12358,2294.99
480,20130419,20130501,20130426,12358,2.29
606,20130419,20130501,20130426,22768,539.99
529,20130419,20130501,20130426,22768,3.99
538,20130419,20130501,20130426,22768,21.49
217,20130419,20130501,20130426,22768,34.99
390,20130419,20130501,20130426,19820,1120.49
217,20130419,20130501,20130426,19820,34.99
390,20130419,20130501,20130426,23904,1120.49
491,20130419,20130501,20130426,23904,53.99
463,20130419,20130501,20130426,23904,24.49
604,20130419,20130501,20130426,22517,539.99
477,20130419,20130501,20130426,22517,4.99
479,20130419,20130501,20130426,22517,8.99
225,20130419,20130501,20130426,22517,8.99
604,20130419,20130501,20130426,22525,539.99
214,20130419,20130501,20130426,22525,34.99
575,20130419,20130501,20130426,27901,2384.07
479,20130419,20130501,20130426,27901,8.99
477,20130419,20130501,20130426,27901,4.99
214,20130419,20130501,20130426,27901,34.99
353,20130420,20130502,20130427,12644,2319.99
478,20130420,20130502,20130427,12644,9.99
477,20130420,20130502,20130427,12644,4.99
217,20130420,20130502,20130427,12644,34.99
353,20130420,20130502,20130427,12647,2319.99
478,20130420,20130502,20130427,12647,9.99
477,20130420,20130502,20130427,12647,4.99
465,20130420,20130502,20130427,12647,24.49
363,20130420,20130502,20130427,13685,2294.99
537,20130420,20130502,20130427,13685,35.00
528,20130420,20130502,20130427,13685,4.99
485,20130420,20130502,20130427,13685,21.98
481,20130420,20130502,20130427,13685,8.99
357,20130420,20130502,20130427,13697,2319.99
478,20130420,20130502,20130427,13697,9.99
477,20130420,20130502,20130427,13697,4.99
484,20130420,20130502,20130427,13697,7.95
222,20130420,20130502,20130427,11300,34.99
217,20130420,20130502,20130427,11142,34.99
465,20130420,20130502,20130427,11142,24.49
528,20130420,20130502,20130427,17052,4.99
536,20130420,20130502,20130427,17052,29.99
484,20130420,20130502,20130427,17052,7.95
528,20130420,20130502,20130427,19600,4.99
536,20130420,20130502,20130427,19600,29.99
222,20130420,20130502,20130427,19600,34.99
465,20130420,20130502,20130427,19600,24.49
529,20130420,20130502,20130427,19574,3.99
538,20130420,20130502,20130427,19574,21.49
214,20130420,20130502,20130427,19574,34.99
529,20130420,20130502,20130427,20266,3.99
538,20130420,20130502,20130427,20266,21.49
214,20130420,20130502,20130427,20266,34.99
477,20130420,20130502,20130427,23346,4.99
530,20130420,20130502,20130427,27596,4.99
222,20130420,20130502,20130427,27596,34.99
465,20130420,20130502,20130427,27596,24.49
476,20130420,20130502,20130427,13669,69.99
463,20130420,20130502,20130427,13669,24.49
477,20130420,20130502,20130427,28945,4.99
478,20130420,20130502,20130427,28945,9.99
491,20130420,20130502,20130427,28945,53.99
539,20130420,20130502,20130427,29217,24.99
529,20130420,20130502,20130427,29217,3.99
222,20130420,20130502,20130427,29217,34.99
538,20130420,20130502,20130427,11875,21.49
541,20130420,20130502,20130427,26261,28.99
530,20130420,20130502,20130427,26261,4.99
480,20130420,20130502,20130427,26261,2.29
486,20130420,20130502,20130427,26261,159.00
541,20130420,20130502,20130427,13144,28.99
530,20130420,20130502,20130427,13144,4.99
222,20130420,20130502,20130427,13144,34.99
535,20130420,20130502,20130427,26044,24.99
528,20130420,20130502,20130427,26044,4.99
485,20130420,20130502,20130427,26044,21.98
222,20130420,20130502,20130427,26044,34.99
529,20130420,20130502,20130427,14582,3.99
540,20130420,20130502,20130427,14582,32.60
480,20130420,20130502,20130427,14582,2.29
484,20130420,20130502,20130427,14582,7.95
477,20130420,20130502,20130427,21324,4.99
478,20130420,20130502,20130427,21324,9.99
488,20130420,20130502,20130427,21324,53.99
536,20130420,20130502,20130427,23005,29.99
480,20130420,20130502,20130427,23005,2.29
478,20130420,20130502,20130427,20502,9.99
487,20130420,20130502,20130427,20502,54.99
475,20130420,20130502,20130427,18964,69.99
475,20130420,20130502,20130427,12430,69.99
225,20130420,20130502,20130427,12430,8.99
477,20130420,20130502,20130427,27028,4.99
487,20130420,20130502,20130427,27028,54.99
528,20130420,20130502,20130427,15777,4.99
222,20130420,20130502,20130427,15777,34.99
485,20130420,20130502,20130427,14280,21.98
217,20130420,20130502,20130427,14280,34.99
485,20130420,20130502,20130427,13748,21.98
237,20130420,20130502,20130427,13748,49.99
528,20130420,20130502,20130427,14492,4.99
480,20130420,20130502,20130427,14492,2.29
537,20130420,20130502,20130427,17226,35.00
222,20130420,20130502,20130427,17226,34.99
477,20130420,20130502,20130427,21914,4.99
214,20130420,20130502,20130427,21914,34.99
539,20130420,20130502,20130427,19178,24.99
528,20130420,20130502,20130427,21135,4.99
536,20130420,20130502,20130427,21135,29.99
478,20130420,20130502,20130427,21135,9.99
477,20130420,20130502,20130427,21135,4.99
490,20130420,20130502,20130427,21135,53.99
538,20130420,20130502,20130427,24876,21.49
529,20130420,20130502,20130427,24876,3.99
463,20130420,20130502,20130427,24876,24.49
538,20130420,20130502,20130427,19350,21.49
480,20130420,20130502,20130427,19350,2.29
530,20130420,20130502,20130427,25469,4.99
214,20130420,20130502,20130427,25469,34.99
530,20130420,20130502,20130427,27960,4.99
480,20130420,20130502,20130427,27960,2.29
485,20130420,20130502,20130427,19642,21.98
214,20130420,20130502,20130427,19642,34.99
583,20130420,20130502,20130427,16949,1700.99
217,20130420,20130502,20130427,16949,34.99
490,20130420,20130502,20130427,16949,53.99
376,20130420,20130502,20130427,20346,2443.35
540,20130420,20130502,20130427,20346,32.60
529,20130420,20130502,20130427,20346,3.99
214,20130420,20130502,20130427,20346,34.99
234,20130420,20130502,20130427,20346,49.99
374,20130420,20130502,20130427,20347,2443.35
361,20130420,20130502,20130427,11515,2294.99
485,20130420,20130502,20130427,11515,21.98
217,20130420,20130502,20130427,11515,34.99
590,20130420,20130502,20130427,17045,769.49
474,20130420,20130502,20130427,17045,69.99
489,20130420,20130502,20130427,17045,53.99
225,20130420,20130502,20130427,17045,8.99
581,20130420,20130502,20130427,18767,1700.99
217,20130420,20130502,20130427,18767,34.99
581,20130420,20130502,20130427,23117,1700.99
477,20130420,20130502,20130427,23117,4.99
479,20130420,20130502,20130427,23117,8.99
217,20130420,20130502,20130427,23117,34.99
563,20130420,20130502,20130427,28962,2384.07
477,20130420,20130502,20130427,28962,4.99
479,20130420,20130502,20130427,28962,8.99
463,20130420,20130502,20130427,28962,24.49
487,20130420,20130502,20130427,28962,54.99
355,20130420,20130502,20130427,12675,2319.99
537,20130420,20130502,20130427,12675,35.00
480,20130420,20130502,20130427,12675,2.29
566,20130420,20130502,20130427,26343,742.35
225,20130420,20130502,20130427,26343,8.99
363,20130420,20130502,20130427,11443,2294.99
537,20130420,20130502,20130427,11443,35.00
485,20130420,20130502,20130427,11443,21.98
217,20130420,20130502,20130427,11443,34.99
490,20130420,20130502,20130427,11443,53.99
353,20130420,20130502,20130427,11986,2319.99
528,20130420,20130502,20130427,11986,4.99
537,20130420,20130502,20130427,11986,35.00
485,20130420,20130502,20130427,11986,21.98
480,20130420,20130502,20130427,11986,2.29
484,20130420,20130502,20130427,11986,7.95
579,20130420,20130502,20130427,25370,1214.85
479,20130420,20130502,20130427,25370,8.99
477,20130420,20130502,20130427,25370,4.99
217,20130420,20130502,20130427,25370,34.99
562,20130420,20130502,20130427,24966,2384.07
222,20130420,20130502,20130427,24966,34.99
584,20130420,20130502,20130427,16500,539.99
479,20130420,20130502,20130427,16500,8.99
477,20130420,20130502,20130427,16500,4.99
222,20130420,20130502,20130427,16500,34.99
605,20130420,20130502,20130427,22760,539.99
479,20130420,20130502,20130427,22760,8.99
605,20130420,20130502,20130427,21671,539.99
529,20130420,20130502,20130427,21671,3.99
472,20130420,20130502,20130427,21671,63.50
538,20130420,20130502,20130427,21671,21.49
561,20130420,20130502,20130427,15684,2384.07
541,20130420,20130502,20130427,15684,28.99
530,20130420,20130502,20130427,15684,4.99
467,20130420,20130502,20130427,15684,24.49
357,20130421,20130503,20130428,12222,2319.99
485,20130421,20130503,20130428,12222,21.98
487,20130421,20130503,20130428,12222,54.99
214,20130421,20130503,20130428,12222,34.99
577,20130421,20130503,20130428,14071,1214.85
541,20130421,20130503,20130428,14071,28.99
530,20130421,20130503,20130428,14071,4.99
361,20130421,20130503,20130428,13556,2294.99
217,20130421,20130503,20130428,13556,34.99
217,20130421,20130503,20130428,11785,34.99
485,20130421,20130503,20130428,18295,21.98
483,20130421,20130503,20130428,18295,120.00
537,20130421,20130503,20130428,21953,35.00
491,20130421,20130503,20130428,17244,53.99
484,20130421,20130503,20130428,11113,7.95
225,20130421,20130503,20130428,18195,8.99
480,20130421,20130503,20130428,18304,2.29
487,20130421,20130503,20130428,17484,54.99
234,20130421,20130503,20130428,17484,49.99
540,20130421,20130503,20130428,16625,32.60
529,20130421,20130503,20130428,16625,3.99
600,20130421,20130503,20130428,22621,539.99
478,20130421,20130503,20130428,22621,9.99
477,20130421,20130503,20130428,22621,4.99
217,20130421,20130503,20130428,22621,34.99
376,20130421,20130503,20130428,22465,2443.35
479,20130421,20130503,20130428,22465,8.99
477,20130421,20130503,20130428,22465,4.99
217,20130421,20130503,20130428,22465,34.99
530,20130421,20130503,20130428,11211,4.99
540,20130421,20130503,20130428,24946,32.60
529,20130421,20130503,20130428,24946,3.99
480,20130421,20130503,20130428,24946,2.29
540,20130421,20130503,20130428,24963,32.60
536,20130421,20130503,20130428,23072,29.99
528,20130421,20130503,20130428,23072,4.99
480,20130421,20130503,20130428,23072,2.29
540,20130421,20130503,20130428,24422,32.60
483,20130421,20130503,20130428,24422,120.00
477,20130421,20130503,20130428,18106,4.99
477,20130421,20130503,20130428,26242,4.99
487,20130421,20130503,20130428,26242,54.99
484,20130421,20130503,20130428,26242,7.95
528,20130421,20130503,20130428,15951,4.99
214,20130421,20130503,20130428,15951,34.99
528,20130421,20130503,20130428,14908,4.99
214,20130421,20130503,20130428,14908,34.99
528,20130421,20130503,20130428,14878,4.99
485,20130421,20130503,20130428,14878,21.98
217,20130421,20130503,20130428,14878,34.99
471,20130421,20130503,20130428,14878,63.50
528,20130421,20130503,20130428,20380,4.99
480,20130421,20130503,20130428,20380,2.29
528,20130421,20130503,20130428,15305,4.99
480,20130421,20130503,20130428,15305,2.29
484,20130421,20130503,20130428,15305,7.95
485,20130421,20130503,20130428,18090,21.98
528,20130421,20130503,20130428,14608,4.99
222,20130421,20130503,20130428,14608,34.99
485,20130421,20130503,20130428,15173,21.98
478,20130421,20130503,20130428,15173,9.99
477,20130421,20130503,20130428,15173,4.99
225,20130421,20130503,20130428,15173,8.99
477,20130421,20130503,20130428,19352,4.99
225,20130421,20130503,20130428,19352,8.99
477,20130421,20130503,20130428,21115,4.99
538,20130421,20130503,20130428,21063,21.49
529,20130421,20130503,20130428,21063,3.99
217,20130421,20130503,20130428,21063,34.99
529,20130421,20130503,20130428,24539,3.99
217,20130421,20130503,20130428,24539,34.99
538,20130421,20130503,20130428,27826,21.49
480,20130421,20130503,20130428,27826,2.29
528,20130421,20130503,20130428,11643,4.99
537,20130421,20130503,20130428,11643,35.00
237,20130421,20130503,20130428,11643,49.99
485,20130421,20130503,20130428,13980,21.98
222,20130421,20130503,20130428,13980,34.99
537,20130421,20130503,20130428,13290,35.00
528,20130421,20130503,20130428,13290,4.99
214,20130421,20130503,20130428,13290,34.99
225,20130421,20130503,20130428,12627,8.99
228,20130421,20130503,20130428,12467,49.99
481,20130421,20130503,20130428,12467,8.99
237,20130421,20130503,20130428,12379,49.99
222,20130421,20130503,20130428,11424,34.99
225,20130421,20130503,20130428,11424,8.99
580,20130421,20130503,20130428,16924,1700.99
231,20130421,20130503,20130428,16924,49.99
465,20130421,20130503,20130428,16924,24.49
361,20130421,20130503,20130428,13176,2294.99
477,20130421,20130503,20130428,13176,4.99
478,20130421,20130503,20130428,13176,9.99
363,20130421,20130503,20130428,13177,2294.99
485,20130421,20130503,20130428,13177,21.98
363,20130421,20130503,20130428,13205,2294.99
478,20130421,20130503,20130428,13205,9.99
487,20130421,20130503,20130428,13205,54.99
355,20130421,20130503,20130428,12935,2319.99
485,20130421,20130503,20130428,12935,21.98
482,20130421,20130503,20130428,12935,8.99
357,20130421,20130503,20130428,12209,2319.99
478,20130421,20130503,20130428,12209,9.99
361,20130421,20130503,20130428,12362,2294.99
485,20130421,20130503,20130428,12362,21.98
482,20130421,20130503,20130428,12362,8.99
576,20130421,20130503,20130428,28963,2384.07
477,20130421,20130503,20130428,28963,4.99
479,20130421,20130503,20130428,28963,8.99
605,20130421,20130503,20130428,22874,539.99
225,20130421,20130503,20130428,22874,8.99
606,20130421,20130503,20130428,16668,539.99
479,20130421,20130503,20130428,16668,8.99
477,20130421,20130503,20130428,16668,4.99
488,20130421,20130503,20130428,16668,53.99
606,20130421,20130503,20130428,22780,539.99
538,20130421,20130503,20130428,22780,21.49
480,20130421,20130503,20130428,22780,2.29
486,20130421,20130503,20130428,22780,159.00
390,20130421,20130503,20130428,19768,1120.49
477,20130421,20130503,20130428,19768,4.99
479,20130421,20130503,20130428,19768,8.99
225,20130421,20130503,20130428,19768,8.99
384,20130421,20130503,20130428,23762,1120.49
214,20130421,20130503,20130428,23762,34.99
225,20130421,20130503,20130428,23762,8.99
584,20130421,20130503,20130428,11481,539.99
479,20130421,20130503,20130428,11481,8.99
477,20130421,20130503,20130428,11481,4.99
584,20130421,20130503,20130428,25657,539.99
529,20130421,20130503,20130428,25657,3.99
538,20130421,20130503,20130428,25657,21.49
225,20130421,20130503,20130428,25657,8.99
222,20130421,20130503,20130428,25657,34.99
584,20130421,20130503,20130428,21665,539.99
479,20130421,20130503,20130428,21665,8.99
477,20130421,20130503,20130428,21665,4.99
573,20130421,20130503,20130428,28731,2384.07
477,20130421,20130503,20130428,28731,4.99
479,20130421,20130503,20130428,28731,8.99
488,20130421,20130503,20130428,28731,53.99
566,20130421,20130503,20130428,28479,742.35
217,20130421,20130503,20130428,28479,34.99
489,20130421,20130503,20130428,28479,53.99
359,20130422,20130504,20130429,12214,2294.99
537,20130422,20130504,20130429,12214,35.00
480,20130422,20130504,20130429,12214,2.29
536,20130422,20130504,20130429,15641,29.99
528,20130422,20130504,20130429,15641,4.99
222,20130422,20130504,20130429,15641,34.99
467,20130422,20130504,20130429,15641,24.49
536,20130422,20130504,20130429,20251,29.99
477,20130422,20130504,20130429,20251,4.99
465,20130422,20130504,20130429,20251,24.49
485,20130422,20130504,20130429,17495,21.98
214,20130422,20130504,20130429,17495,34.99
485,20130422,20130504,20130429,18206,21.98
222,20130422,20130504,20130429,18206,34.99
537,20130422,20130504,20130429,21978,35.00
480,20130422,20130504,20130429,21978,2.29
538,20130422,20130504,20130429,20603,21.49
480,20130422,20130504,20130429,20603,2.29
237,20130422,20130504,20130429,14315,49.99
463,20130422,20130504,20130429,14315,24.49
580,20130422,20130504,20130429,17634,1700.99
222,20130422,20130504,20130429,17634,34.99
479,20130422,20130504,20130429,19962,8.99
477,20130422,20130504,20130429,19962,4.99
480,20130422,20130504,20130429,19962,2.29
480,20130422,20130504,20130429,11304,2.29
541,20130422,20130504,20130429,11142,28.99
538,20130422,20130504,20130429,11276,21.49
529,20130422,20130504,20130429,11276,3.99
217,20130422,20130504,20130429,11276,34.99
530,20130422,20130504,20130429,11223,4.99
214,20130422,20130504,20130429,11223,34.99
535,20130422,20130504,20130429,26071,24.99
528,20130422,20130504,20130429,26071,4.99
214,20130422,20130504,20130429,26071,34.99
467,20130422,20130504,20130429,26071,24.49
535,20130422,20130504,20130429,11820,24.99
528,20130422,20130504,20130429,11820,4.99
480,20130422,20130504,20130429,11820,2.29
528,20130422,20130504,20130429,12159,4.99
536,20130422,20130504,20130429,12159,29.99
217,20130422,20130504,20130429,12159,34.99
536,20130422,20130504,20130429,23003,29.99
480,20130422,20130504,20130429,23003,2.29
477,20130422,20130504,20130429,21657,4.99
478,20130422,20130504,20130429,21657,9.99
475,20130422,20130504,20130429,19857,69.99
477,20130422,20130504,20130429,13486,4.99
217,20130422,20130504,20130429,13486,34.99
475,20130422,20130504,20130429,19809,69.99
476,20130422,20130504,20130429,19219,69.99
481,20130422,20130504,20130429,19219,8.99
475,20130422,20130504,20130429,18845,69.99
225,20130422,20130504,20130429,20270,8.99
474,20130422,20130504,20130429,20270,69.99
528,20130422,20130504,20130429,15946,4.99
214,20130422,20130504,20130429,15946,34.99
472,20130422,20130504,20130429,15946,63.50
528,20130422,20130504,20130429,15294,4.99
487,20130422,20130504,20130429,15294,54.99
481,20130422,20130504,20130429,13985,8.99
485,20130422,20130504,20130429,13985,21.98
475,20130422,20130504,20130429,14806,69.99
488,20130422,20130504,20130429,14806,53.99
477,20130422,20130504,20130429,19351,4.99
538,20130422,20130504,20130429,21662,21.49
538,20130422,20130504,20130429,25629,21.49
480,20130422,20130504,20130429,25629,2.29
541,20130422,20130504,20130429,29435,28.99
530,20130422,20130504,20130429,29435,4.99
222,20130422,20130504,20130429,29435,34.99
541,20130422,20130504,20130429,26927,28.99
530,20130422,20130504,20130429,26927,4.99
480,20130422,20130504,20130429,26927,2.29
537,20130422,20130504,20130429,11836,35.00
528,20130422,20130504,20130429,12015,4.99
537,20130422,20130504,20130429,12015,35.00
485,20130422,20130504,20130429,12015,21.98
537,20130422,20130504,20130429,11859,35.00
480,20130422,20130504,20130429,11859,2.29
485,20130422,20130504,20130429,15859,21.98
480,20130422,20130504,20130429,15859,2.29
363,20130422,20130504,20130429,12930,2294.99
537,20130422,20130504,20130429,12930,35.00
480,20130422,20130504,20130429,12930,2.29
567,20130422,20130504,20130429,27883,742.35
530,20130422,20130504,20130429,27883,4.99
541,20130422,20130504,20130429,27883,28.99
480,20130422,20130504,20130429,27883,2.29
561,20130422,20130504,20130429,29184,2384.07
530,20130422,20130504,20130429,29184,4.99
541,20130422,20130504,20130429,29184,28.99
480,20130422,20130504,20130429,29184,2.29
372,20130422,20130504,20130429,18930,2443.35
479,20130422,20130504,20130429,18930,8.99
477,20130422,20130504,20130429,18930,4.99
384,20130422,20130504,20130429,19983,1120.49
606,20130422,20130504,20130429,21126,539.99
538,20130422,20130504,20130429,21126,21.49
529,20130422,20130504,20130429,21126,3.99
563,20130422,20130504,20130429,14791,2384.07
479,20130422,20130504,20130429,14791,8.99
477,20130422,20130504,20130429,14791,4.99
467,20130422,20130504,20130429,14791,24.49
384,20130423,20130505,20130430,23546,1120.49
222,20130423,20130505,20130430,23546,34.99
528,20130423,20130505,20130430,25818,4.99
225,20130423,20130505,20130430,25818,8.99
485,20130423,20130505,20130430,25818,21.98
478,20130423,20130505,20130430,28959,9.99
477,20130423,20130505,20130430,28959,4.99
541,20130423,20130505,20130430,16032,28.99
530,20130423,20130505,20130430,16032,4.99
